0.5,0
0.498485,0.00988455
0.498489,0.0198845
0.50214,0.0291943
0.502139,0.0391943
0.508813,0.0466407
0.508812,0.0566407
0.509314,0.0666281
0.509319,0.0766281
0.512838,0.0859884
0.512847,0.0959884
0.515208,0.105706
0.515217,0.115706
0.514777,0.125696
0.5148,0.135696
0.514667,0.145695
0.514698,0.155695
0.514694,0.165695
0.514741,0.175695
0.522386,0.182141
0.522435,0.19214
0.525997,0.201485
0.526043,0.211484
0.535536,0.214628
0.535571,0.224628
0.535031,0.234614
0.535063,0.244614
0.538693,0.253932
0.538728,0.263932
0.541146,0.273635
0.541199,0.283635
0.541611,0.293626
0.541661,0.303626
0.541052,0.313607
0.541128,0.323607
0.54175,0.333588
0.541806,0.343588
0.541073,0.353561
0.541172,0.36356
0.543847,0.373196
0.543907,0.383196
0.539348,0.392096
0.539442,0.402095
0.53955,0.412095
0.54066,0.422033
0.540773,0.432032
0.547908,0.439039
0.548013,0.449038
0.548135,0.459038
0.552179,0.468184
0.552294,0.478183
0.562174,0.47973
0.562285,0.489729
0.565316,0.499259
0.565436,0.509258
0.574229,0.514019
0.574333,0.524019
0.578614,0.533056
0.578719,0.543056
0.584531,0.551193
0.584633,0.561192
0.591539,0.568424
0.59163,0.578424
0.601248,0.581162
0.60123,0.591162
0.601297,0.601162
0.605654,0.610163
0.605722,0.620163
0.605779,0.630163
0.602252,0.63952
0.602343,0.64952
0.602445,0.659519
0.602566,0.669518
0.608436,0.677614
0.608184,0.687611
0.610756,0.697275
0.61087,0.707274
0.611745,0.717236
0.611884,0.727235
0.611911,0.737235
0.612036,0.747234
0.620518,0.75253
0.620645,0.76253
0.629241,0.767639
0.629331,0.777638
0.635744,0.785311
0.635825,0.79531
0.629731,0.803239
0.629838,0.813239
0.63862,0.818023
0.6387,0.828022
0.640454,0.837867
0.640551,0.847867
0.648408,0.854052
0.648499,0.864052
0.652671,0.87314
0.652764,0.88314
0.652867,0.893139
0.658964,0.901065
0.659079,0.911065
0.659202,0.921064
0.66036,0.930997
0.66047,0.940996
0.663826,0.950416
0.663915,0.960416
0.667068,0.969906
0.667165,0.979905
0.676834,0.982457
0.676638,0.992455
0.680675,1.0016
0.680729,1.0116
0.682654,1.02142
0.682532,1.03142
0.690012,1.03805
0.690044,1.04805
0.680958,1.05223
0.68102,1.06223
0.68767,1.0697
0.687709,1.0797
0.687761,1.0897
0.680147,1.09618
0.680225,1.10618
0.688406,1.11193
0.68849,1.12193
0.693758,1.13043
0.693853,1.14043
0.695531,1.15029
0.695629,1.16029
0.700174,1.16919
0.700257,1.17919
0.701509,1.18911
0.701612,1.19911
0.705635,1.20827
0.705715,1.21827
0.712281,1.22581
0.712382,1.23581
0.714256,1.24563
0.713919,1.25563
0.719065,1.2642
0.719025,1.2742
0.725591,1.28174
0.725587,1.29174
0.734759,1.29573
0.734758,1.30573
0.742936,1.31148
0.742892,1.32148
0.742862,1.33148
0.738093,1.34027
0.737982,1.35027
0.742439,1.35922
0.752103,1.36179
0.760676,1.36694
0.76783,1.37393
0.767371,1.38392
0.77723,1.38559
0.782757,1.39392
0.785585,1.40352
0.786927,1.41343
0.786744,1.42342
0.786251,1.43341
0.786621,1.4434
0.78348,1.4529
0.787986,1.46183
0.787715,1.47182
0.797388,1.47436
0.797198,1.48436
0.805546,1.48986
0.805464,1.49986
0.810212,1.50866
0.819697,1.51183
0.819246,1.52182
0.821697,1.53151
0.825837,1.54062
0.828836,1.55016
0.826721,1.55993
0.831643,1.56863
0.831326,1.57863
0.830648,1.58861
0.829708,1.59856
0.839616,1.59992
0.839303,1.60991
0.839465,1.61991
0.842365,1.62948
0.841614,1.63945
0.847015,1.64787
0.846315,1.65784
0.850339,1.667
0.847877,1.67669
0.847176,1.68667
0.848841,1.69653
0.848166,1.7065
0.847979,1.7165
0.847465,1.72649
0.855037,1.73302
0.854532,1.74301
0.858721,1.75209
0.856448,1.76183
0.855972,1.77181
0.857634,1.78168
0.865286,1.78811
0.86481,1.7981
0.864381,1.80809
0.864164,1.81809
0.868327,1.82718
0.867589,1.83716
0.875732,1.84296
0.875408,1.85295
0.874964,1.86295
0.884948,1.86351
0.894891,1.86457
0.904514,1.86729
0.914514,1.86735
0.924234,1.86971
0.93413,1.87114
0.944121,1.87072
0.953709,1.87357
0.96368,1.87432
0.973384,1.8719
0.982335,1.86744
0.992314,1.86809
1.00157,1.87188
1.00856,1.87902
1.0185,1.87788
1.02834,1.87964
1.03434,1.88764
1.04153,1.89459
1.0459,1.90359
1.05237,1.91121
1.06164,1.91496
1.07039,1.91012
1.07973,1.91369
1.08915,1.91032
1.09474,1.91861
1.0999,1.92718
1.1025,1.93683
1.10348,1.94678
1.10386,1.95678
1.10529,1.96667
1.11529,1.96694
1.12526,1.96767
1.13525,1.96808
1.14421,1.96363
1.15416,1.96268
1.16362,1.95943
1.17357,1.95846
1.18356,1.95904
1.19331,1.96123
1.20325,1.96234
1.213,1.96011
